Parent_CHEMBL_ID	Compound_name	Standardized_Molecule (InChI Key)	Canonical_SMILES	OATP1B1_active	OATP1B3_active	OATP2B1_active	OATP1B1+pValue	OATP1B3+pValue	OATP2B1+pValue
		CBVCZFGXHXORBI-UHFFFAOYSA-N	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	1.0	0.0	0.0	4.9666	5.0706	5.5229
CHEMBL9324	TETRYLAMMONIUM	CBXCPBUEXACCNR-UHFFFAOYSA-N	CC[N+](CC)(CC)CC	0.0	0.0	0.0			
		CCIZHVYHJSDEGH-UHFFFAOYSA-N	COC(=O)CC1C(C)(C)C(=O)C2CC3=C4CC(OC)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	0.0					
CHEMBL301558		CDFQDLUHBLZCGL-UHFFFAOYSA-N	NCC(CC(=O)O)c1ccc(Cl)s1		0.0				
CHEMBL1206	ETHOPROPAZINE	CDOZDBSBBXSXLB-UHFFFAOYSA-N	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21	0.0	0.0				
CHEMBL7981		CDSSYLTXYXEANW-UHFFFAOYSA-N	COc1cc(OC)c2c(=O)c(-c3ccccc3)coc2c1	0.0					
		CDTMPWYDQKWYFT-UHFFFAOYSA-N	COC(=O)C1OC(=O)C2OC23C1(C)CCC1C2(C)CCC(=O)C(C)(C)C2CC(OC(C)=O)C13C	1.0	0.0				
CHEMBL73234	CARBETAPENTANE	CFJMRBQWBDQYMK-UHFFFAOYSA-N	CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1	0.0	0.0				
CHEMBL266993		CFKMVGJGLGKFKI-UHFFFAOYSA-N	Cc1cc(O)ccc1Cl		0.0				
CHEMBL6857		CFTOTSJVQRFXOF-UHFFFAOYSA-N	c1ccc2c3c([nH]c2c1)CNCC3	0.0	0.0				
CHEMBL6	INDOMETHACIN	CGIGDMFJXJATDK-UHFFFAOYSA-N	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	0.0	0.0	0.0			
CHEMBL281183		CHNXZKVNWQUJIB-UHFFFAOYSA-N	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	0.0	0.0				
		CIBXSQFKTVMOCP-UHFFFAOYSA-N	CN(C)C1C(=O)C(C([NH])=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12	0.0	0.0				
CHEMBL54830		CIWBQSYVNNPZIQ-UHFFFAOYSA-N	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0.0	0.0				
CHEMBL400599	BENFLUOREX	CJAVTWRYCDNHSM-UHFFFAOYSA-N	CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1	0.0	0.0				
		CJBJHOAVZSMMDJ-UHFFFAOYSA-N	CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1	1.0	1.0	0.0	5.5086	5.4815	4.585
		CJDRUOGAGYHKKD-UHFFFAOYSA-N	CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O	1.0	0.0				
CHEMBL36873		CJFQIVAOBBTJCI-UHFFFAOYSA-N	COc1ccc(C(=O)O)c(O)c1OC	0.0	0.0				
CHEMBL485980	BUCLADESINE	CJGYSWNGNKCJSB-UHFFFAOYSA-N	CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC		0.0				
		CJIASZBWXIFQMU-VEDAXKGDSA-N	C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(/C=C/C(C)=C/C(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C	1.0	1.0		9.5229	9.301	
		CJMNXSKEVNPQOK-UHFFFAOYSA-N	Cc1ccc(C)c(OCCCC(C)(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1	0.0			4.6459		
CHEMBL814	FLUVOXAMINE	CJOFXWAVKWHTFT-XSFVSMFZSA-N	COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	0.0	0.0	0.0			
CHEMBL6347		CJXMVKYNVIGQBS-OWOJBTEDSA-N	O=C/C=C/c1ccc(O)cc1		0.0				
		CLGDBTZPPRVUII-UHFFFAOYSA-N	C=CC(C)(O)CCC1C(=C)CC(O)C2C(C)(C)CCCC12C	1.0	0.0				
CHEMBL402679		CLWOXNLVWMXBRD-UHFFFAOYSA-O	COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[N+](C)(C)CC2	0.0	0.0				
CHEMBL1479987	TUBAIC ACID	CMXGHLJKXLIMAQ-UHFFFAOYSA-N	C=C(C)C1Cc2c(ccc(C(=O)O)c2O)O1		0.0				
CHEMBL18822		CNDZOPXQZSXGSK-UHFFFAOYSA-N	COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1	0.0					
CHEMBL27223		CNIIGCLFLJGOGP-UHFFFAOYSA-N	c1ccc2c(CC3=NCCN3)cccc2c1		0.0				
		CNSUXOYAIZBGRY-UHFFFAOYSA-N	COC(=O)CC1C(C)(C)C(O)C2CC3=C4CC(O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	0.0	0.0				
CHEMBL268629		COLNVLDHVKWLRT-UHFFFAOYSA-N	NC(Cc1ccccc1)C(=O)O	0.0	0.0				
		COOKSRJCSWUAPW-UHFFFAOYSA-N	[NH]C(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	0.0					
CHEMBL820	BUSULFAN	COVZYZSDYWQREU-UHFFFAOYSA-N	CS(=O)(=O)OCCCCOS(C)(=O)=O		0.0				
CHEMBL6995	PRACTOLOL	CPJSUEIXXCENMM-UHFFFAOYSA-N	CCOc1ccc(NC(C)=O)cc1	0.0	0.0				
		CQLRUIIRRZYHHS-UHFFFAOYSA-N	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc1O			0.0			
CHEMBL18545		CQOVPNPJLQNMDC-UHFFFAOYSA-N	NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O	1.0	0.0				
CHEMBL6608		CQRYARSYNCAZFO-UHFFFAOYSA-N	OCc1ccccc1O	0.0					
CHEMBL26180		CRDAMVZIKSXKFV-YFVJMOTDSA-N	CC(C)=CCC/C(C)=C/CC/C(C)=C/CO	0.0	0.0				
CHEMBL468167	CHLOROTHALONIL	CRQQGFGUEAVUIL-UHFFFAOYSA-N	N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl	0.0	0.0				
		CRRKVZVYZQXICQ-UHFFFAOYSA-N	CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)=O)CCC32)C1			0.0			
CHEMBL497	CLIOQUINOL	CTQMJYWDVABFRZ-UHFFFAOYSA-N	Oc1ccc(Cl)c2cccnc12		0.0				
CHEMBL159548	2',2'-BISEPIGALLOCATECHIN MONOGALLATE	CTVAVEOYQKVFFY-UHFFFAOYSA-N	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1	1.0	1.0				
CHEMBL373338		CUCUKLJLRRAKFN-UHFFFAOYSA-N	CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C	1.0	0.0				
CHEMBL477772	PAZOPANIB	CUIHSIWYWATEQL-UHFFFAOYSA-N	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	1.0			6.1024		
		CUJHOPQCBJBWQL-UHFFFAOYSA-N	C=C1C2=CC(=O)OC(c3ccoc3)C2(C)CCC1C1(C)C=CC(=O)C(C)(C)C1CC(=O)OC	1.0	1.0				
CHEMBL275293		CUQCMXFWIMOWRP-UHFFFAOYSA-N	N=C(N)NC(=N)Nc1ccccc1	0.0	0.0				
		CWCXONZIEDNVKI-UHFFFAOYSA-N	CC1(C)CC2C1CCC1(CBr)CCC3C(CC(=O)O)C(=O)OC32C1	1.0	0.0				
CHEMBL415476		CWXYHOHYCJXYFQ-UHFFFAOYSA-N	O=C(O)CCNC(=O)c1ccccc1		0.0				
CHEMBL260791		CXFIQFGADOTDPF-XKZIYDEJSA-N	CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O	1.0	1.0				
CHEMBL16	PHENYTOIN	CXOFVDLJLONNDW-UHFFFAOYSA-N	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	0.0	0.0	0.0	4.0713	4.4949	
CHEMBL75880	PERHEXILINE	CYXKNKQEMFBLER-UHFFFAOYSA-N	C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	0.0	0.0				
CHEMBL7538		CZCIKBSVHDNIDH-UHFFFAOYSA-N	CNC(Cc1c[nH]c2ccccc12)C(=O)O	0.0	0.0				
CHEMBL316157	CEPHALORIDINE	CZTQZXZIADLWOZ-UHFFFAOYSA-N	O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12	1.0	1.0				
		CZWCKYRVOZZJNM-UHFFFAOYSA-N	CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O	0.0			4.6861		
		DATAGRPVKZEWHA-UHFFFAOYSA-N	CCNC(=O)CCC(N)C(=O)O		0.0				
CHEMBL897	PROBENECID	DBABZHXKTCFAPX-UHFFFAOYSA-N	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	0.0	0.0	0.0	4.0383000000000004	3.8861	
CHEMBL258939	NOTOPTEROL	DBMJZOMNXBSRED-OQLLNIDSSA-N	CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12			1.0			
		DBUCFOVFALNEOO-FXBPXSCXSA-N	C/C=C(/C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O	0.0	0.0				
CHEMBL139	DICLOFENAC	DCOPUUMXTXDBNB-UHFFFAOYSA-N	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	1.0	0.0	0.0			
CHEMBL238188	OSAJIN	DCTLJGWMHPGCOS-UHFFFAOYSA-N	CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2		0.0				
CHEMBL40	PHENOBARBITAL	DDBREPKUVSBGFI-UHFFFAOYSA-N	CCC1(c2ccccc2)C(=O)NC(=O)NC1=O		0.0	0.0			
CHEMBL655	MIDAZOLAM	DDLIGBOFAVUZHB-UHFFFAOYSA-N	Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	0.0	0.0	0.0			
CHEMBL15904		DDRJAANPRJIHGJ-UHFFFAOYSA-N	CN1CC(=O)NC1=N		0.0				
CHEMBL350343	DIPLOSALSALATE	DDSFKIFGAPZBSR-UHFFFAOYSA-N	CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O	0.0	0.0				
CHEMBL562	GRISEOFULVIN	DDUHZTYCFQRHIY-UHFFFAOYSA-N	COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O	0.0	0.0				
CHEMBL3039219	RHODOMYRTOXIN	DEUFHKWBUJBCRS-UHFFFAOYSA-N	Cc1c(O)c(C(=O)CC(C)C)c2oc3c(C(=O)CC(C)C)c(O)c(C)c(O)c3c2c1O	1.0	0.0				
CHEMBL290227		DFEHQWFIOMAGBM-UHFFFAOYSA-N	C=CCCCCCCCCCCCC(O)CC(O)CO	0.0					
CHEMBL342911		DFMAXQKDIGCMTL-UHFFFAOYSA-N	COc1c2ccoc2c(OC)c2oc(=O)ccc12	0.0	1.0				
		DFPMSGMNTNDNHN-UHFFFAOYSA-N	CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O	0.0	0.0	0.0			
CHEMBL487216	IRISFLORENTIN	DFURNQJNFBMYHM-UHFFFAOYSA-N	O=c1c(-c2cc(O)c(O)c(O)c2)coc2cc(O)c(O)c(O)c12	0.0	0.0				
		DGQLVPJVXFOQEV-UHFFFAOYSA-N	Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O	1.0					
CHEMBL481267	GUSTASTATIN	DGXLEDCXMIJNPJ-UHFFFAOYSA-N	CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1	0.0	0.0				
		DIIIISSCIXVANO-UHFFFAOYSA-N	CNNC		0.0				
CHEMBL141573	PREGNENOLONE SULFATE 	DIJBBUIOWGGQOP-UHFFFAOYSA-N	CC(=O)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C			1.0			
CHEMBL8389		DIVDFFZHCJEHGG-UHFFFAOYSA-N	NCCc1cc(O)c(O)cc1O	0.0					
		DJDRQIXLFYUYAA-UHFFFAOYSA-N	COc1cc2c(cc1OC)C1C(=O)c3ccc4oc(C(C)C)cc4c3OC1CO2	0.0	0.0				
		DJSISFGPUUYILV-UHFFFAOYSA-N	O=C(O)C1OC(Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O			0.0			
CHEMBL144771		DKDILZBBFKZMRO-UHFFFAOYSA-N	NC(Cc1cnc[nH]1)C(=O)Nc1ccc2ccccc2c1	0.0					
CHEMBL6779		DKNWSYNQZKUICI-UHFFFAOYSA-N	NC12CC3CC(CC(C3)C1)C2	0.0	0.0	0.0			
CHEMBL513	CARMUSTINE	DLGOEMSEDOSKAD-UHFFFAOYSA-N	O=NN(CCCl)C(=O)NCCCl		0.0				
CHEMBL414400		DLNKOYKMWOXYQA-UHFFFAOYSA-N	CC(N)C(O)c1ccccc1	0.0	0.0				
		DLYVTEULDNMQAR-UHFFFAOYSA-N	COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	1.0	1.0				
CHEMBL1374986	BISSALICYL FUMARATE	DMCJLRGWPYVYCQ-MDZDMXLPSA-N	O=C(/C=C/C(=O)Oc1ccccc1C(=O)O)Oc1ccccc1C(=O)O		0.0				
CHEMBL261405		DMDGGSIALPNSEE-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	0.0	0.0				
CHEMBL127	MEROPENEM	DMJNNHOOLUXYBV-UHFFFAOYSA-N	CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12	0.0	0.0		4.0	4.0	
		DNAGSRDCXSVFLX-UHFFFAOYSA-N	OC1CC2CCCC(C1)N2Cc1ccccc1	0.0	0.0				
CHEMBL1080142	MEXICANOLIDE	DNFJSIPZGYBGON-UHFFFAOYSA-N	COC(=O)CC1C(C)(C)C(=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O	1.0					
CHEMBL17381		DNTGGZPQPQTDQF-XBXARRHUSA-N	C/C=C/C(=O)N(CC)c1ccccc1C	0.0	0.0				
CHEMBL222608		DNVPQKQSNYMLRS-BQYQJAHWSA-N	CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	1.0	0.0				
CHEMBL756		DNXHEGUUPJUMQT-UHFFFAOYSA-N	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	1.0					
CHEMBL32926		DOBMPNYZJYQDGZ-UHFFFAOYSA-N	O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O	1.0	1.0				
		DOMWKUIIPQCAJU-UHFFFAOYSA-N	CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	1.0	0.0				
CHEMBL170052		DPSPPJIUMHPXMA-UHFFFAOYSA-N	CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23	0.0					
CHEMBL6636		DPWPWRLQFGFJFI-UHFFFAOYSA-N	C#CCN(C)Cc1ccccc1	0.0					
CHEMBL19019	NALTREXONE	DQCKKXVULJGBQN-UHFFFAOYSA-N	O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5	0.0	0.0				
CHEMBL1198	PRAMOXINE	DQKXQSGTHWVTAD-UHFFFAOYSA-N	CCCCOc1ccc(OCCCN2CCOCC2)cc1		0.0				
CHEMBL40	PHENOBARBITAL	DQMZLTXERSFNPB-UHFFFAOYSA-N	CCC1(c2ccccc2)C(=O)NCNC1=O	0.0	0.0				
CHEMBL1556914	METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE	DQWQITFUWFBXON-UHFFFAOYSA-N	COC(=O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1	1.0	0.0				
CHEMBL266496		DRLFMBDRBRZALE-UHFFFAOYSA-N	COc1ccc2[nH]cc(CCNC(C)=O)c2c1	0.0	0.0				
CHEMBL267630		DTFARBHXORYQBF-UHFFFAOYSA-N	COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4	0.0	0.0				
CHEMBL144673	HEXETIDINE	DTOUUUZOYKYHEP-UHFFFAOYSA-N	CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1	0.0					
		DTTPWCNKTMQMTE-UHFFFAOYSA-N	CCN1CC2(C)CCC(OC)C34C2C(OC(C)=O)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14	0.0					
CHEMBL1495	OXYPHENCYCLIMINE	DUDKAZCAISNGQN-UHFFFAOYSA-N	CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1	0.0					
CHEMBL366363		DUIBXZLCROUOFD-UHFFFAOYSA-N	COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(O)c1C=O	1.0	1.0				
CHEMBL6995	PRACTOLOL	DURULFYMVIFBIR-UHFFFAOYSA-N	CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1		0.0				
		DUSHUSLJJMDGTE-UHFFFAOYSA-N	CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C	1.0					
		DUXQKCCELUKXOE-UHFFFAOYSA-N	COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1	1.0					
CHEMBL1201116	HETACILLIN	DXVUYOAEDJXBPY-UHFFFAOYSA-N	CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O	0.0	0.0				
CHEMBL263777		DZGWFCGJZKJUFP-UHFFFAOYSA-N	NCCc1ccc(O)cc1	0.0	0.0				
CHEMBL7538		DZTHIGRZJZPRDV-UHFFFAOYSA-N	CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	0.0	0.0				
CHEMBL15273		DZZWHBIBMUVIIW-UHFFFAOYSA-N	CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1	0.0	0.0		4.0	4.0	
		FABPRXSRWADJSP-UHFFFAOYSA-N	COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12		0.0				
CHEMBL356533		FAEKWTJYAYMJKF-UHFFFAOYSA-N	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	1.0	1.0		5.8081	5.2853	
CHEMBL269634		FAKRSMQSSFJEIM-UHFFFAOYSA-N	CC(CS)C(=O)N1CCCC1C(=O)O	0.0	0.0	0.0			
CHEMBL321489		FAOZLTXFLGPHNG-UHFFFAOYSA-N	CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0.0					
CHEMBL426		FBOZXECLQNJBKD-UHFFFAOYSA-N	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	0.0	0.0	0.0	3.7137000000000002		
CHEMBL1410	NONOXYNOL 9	FBWNMEQMRUMQSO-UHFFFAOYSA-N	CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1	1.0	1.0				
CHEMBL312535	XANTHURENATE	FBZONXHGGPHHIY-UHFFFAOYSA-N	O=C(O)c1cc(=O)c2cccc(O)c2[nH]1		0.0				
		FDCINQSOYQUNKB-UHFFFAOYSA-N	CC(=O)OC1CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1	0.0					
CHEMBL1169670	MICROLENIN	FDGHZUQYDACRTA-UHFFFAOYSA-N	CCOC(=O)CCCCCCCCCCCCC1C=CCC1		0.0				
CHEMBL7504		FDGQSTZJBFJUBT-UHFFFAOYSA-N	O=c1[nH]cnc2[nH]cnc12	0.0	0.0				
CHEMBL476	DACARBAZINE	FDKXTQMXEQVLRF-ZHACJKMWSA-N	CN(C)/N=N/c1[nH]cnc1C(N)=O	0.0	0.0				
		FEGCPHIPSRBREU-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C	1.0					
CHEMBL12671		FEIQOMCWGDNMHM-KBXRYBNXSA-N	O=C(O)/C=C/C=C/c1ccccc1		0.0				
CHEMBL46	ONDANSETRON	FELGMEQIXOGIFQ-UHFFFAOYSA-N	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	0.0					
		FEVBMCJUKWWWBT-BNIOFCGNSA-N	C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(Cc2ccccc2)C(=O)NC(/C=C/C(C)=C/C(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C	1.0	1.0		9.3979	9.0458	
CHEMBL1165268	IODIPAMIDE	FFINMCNLQNTKLU-UHFFFAOYSA-N	O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	0.0	0.0				
CHEMBL287275	FOSFOSAL	FFKUDWZICMJVPA-UHFFFAOYSA-N	O=C(O)c1ccccc1OP(=O)(O)O	0.0	0.0				
CHEMBL1317300		FGANMDNHTVJAHL-UHFFFAOYSA-N	COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12	0.0	0.0				
CHEMBL29104		FGVVTMRZYROCTH-UHFFFAOYSA-N	[O-][n+]1ccccc1S	0.0	0.0				
CHEMBL219916	DOMPERIDONE	FGXWKSZFVQUSTL-UHFFFAOYSA-N	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	0.0	0.0		4.1308	4.1308	
CHEMBL4	OFLOXACIN	FHFYDNQZQSQIAI-UHFFFAOYSA-N	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21		0.0				
		FJAZVHYPASAQKM-UHFFFAOYSA-N	CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O	1.0					
CHEMBL481	IRINOTECAN	FJHBVJOVLFPMQE-UHFFFAOYSA-N	CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	0.0					
		FJIIOEQLAAKWEL-UHFFFAOYSA-N	CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C	1.0	1.0				
CHEMBL1078	FLUVASTATIN	FJLGEFLZQAZZCD-VAWYXSNFSA-N	CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	1.0	1.0	1.0			
		FJTAUWFHRHPMEO-UHFFFAOYSA-N	[NH]C(=O)N/N=C/c1ccc([N+](=O)[O-])o1	0.0	0.0				
		FKRSSPOQAMALKA-UHFFFAOYSA-N	COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C	1	1				
CHEMBL230023		FLEXCYTURSFUNC-UHFFFAOYSA-N	COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12		0.0				
		FLMSQRUGSHIKCT-UHFFFAOYSA-N	CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(C3=CC(=O)OC3)CCC12O	0.0					
CHEMBL269439		FLNXBVJLPJNOSI-UHFFFAOYSA-N	Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1	0.0	0.0				
CHEMBL19	METHAZOLAMIDE	FLOSMHQXBMRNHR-QPJJXVBHSA-N	CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C		0.0				
CHEMBL47207		FMGYKKMPNATWHP-UHFFFAOYSA-N	C[n+]1ccc(-c2ccccc2)cc1	0.0	0.0	0.0			
CHEMBL6725		FMHHVULEAZTJMA-UHFFFAOYSA-N	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1		0.0				
CHEMBL266223		FMKJUUQOYOHLTF-OWOJBTEDSA-N	NC/C=C/C(=O)O		0.0				
CHEMBL7790		FMMWHPNWAFZXNH-UHFFFAOYSA-N	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34	0.0	0.0				
		FMZYZILCSUARND-UHFFFAOYSA-N	COc1ccc2c(c1)C1(C)CCC(O)CC1CC2	0.0	0.0				
		FNQDSLSOLMXCMU-UHFFFAOYSA-N	CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O	0.0	0.0				
CHEMBL250236	SALYCILIC ACID	FNWNGQGTFICQJU-UHFFFAOYSA-N	Cc1ccc(C(C)C)c(O)c1C(=O)O	0.0	0.0				
CHEMBL585	TRIAMTERENE	FNYLWPVRPXGIIP-UHFFFAOYSA-N	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	0.0	0.0				
CHEMBL671	THIOTEPA	FOCVUCIESVLUNU-UHFFFAOYSA-N	S=P(N1CC1)(N1CC1)N1CC1	0.0	0.0	0.0			
CHEMBL38	TRETINOIN	FPIPGXGPPPQFEQ-OVSJKPMPSA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1	1.0	1.0				
CHEMBL16755		FPOQLQZHRCEVOT-UHFFFAOYSA-N	O=C(Cc1ccccc1)NO	0.0	0.0				
		FPVRUILUEYSIMD-UHFFFAOYSA-N	CC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C		0.0				
		FQEQMASDZFXSJI-UHFFFAOYSA-N	O=c1cccc2n1CC1CC2CN2CCCCC12	0.0	0.0				
CHEMBL433326		FQQIIPAOSKSOJM-UHFFFAOYSA-N	CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1	0.0	0.0				
